os_id,ppp_id
19545,340845
19545,340844
19545,340845
19545,342699
19545,342699
19545,342699
19545,342699
19545,342699
19545,342699
19545,342699
19545,344007
19545,344007
19545,344007
19545,344007
19545,344007
19545,344007
19545,344007
19545,344007
19545,344007
19545,344007
19545,344007
19545,344007
19545,344007
19545,344059
19545,344058
19545,345717
19545,346248
19545,346248
19545,346248
19545,346248
19545,347549
19545,347549
19545,347549
19545,347648
19545,347648
19545,347648
19545,347648
19545,347648
19545,347648
19545,347648
19545,347648
19545,347649
19545,347649
19545,347649
19545,347649
19545,347649
19545,347649
19545,347745
19545,347745
19545,347745
19549,318682
19549,318682
19549,318682
19549,318682
19549,318682
19549,318682
19549,320563
19549,320563
19549,322070
19549,322070
19549,329031
19549,322070
19549,329031
19549,329031
19549,329031
19549,341836
19554,316784
19554,316784
19554,316784
19554,316784
19554,316784
19554,316784
19554,316784
19554,316784
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19560,324858
19631,316711
19631,324854
19640,331615
19640,334987
19640,331615
19640,334987
19640,331615
19640,334987
19640,331615
19640,334987
19642,322659
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,310692
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,311445
19658,312233
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,312239
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313558
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
